Subject,Gender,Handedness,Age_in_Yrs,PicSeq_Unadj,PicSeq_AgeAdj,CardSort_Unadj,CardSort_AgeAdj,Flanker_Unadj,Flanker_AgeAdj,PMAT24_A_CR,PMAT24_A_SI,PMAT24_A_RTCR,ReadEng_Unadj,ReadEng_AgeAdj,PicVocab_Unadj,PicVocab_AgeAdj,ProcSpeed_Unadj,ProcSpeed_AgeAdj,ListSort_Unadj,ListSort_AgeAdj,CogFluidComp_Unadj,CogFluidComp_AgeAdj,CogEarlyComp_Unadj,CogEarlyComp_AgeAdj,CogTotalComp_Unadj,CogTotalComp_AgeAdj,CogCrystalComp_Unadj,CogCrystalComp_AgeAdj
782157,1,0,28,96.55,84.24,103.17,88.63,107.71,96.88,6,13,4119.5,86.55,65.38,91.48,67.62,110.09,94.32,93.9,80.7,99.79,78.52,97.37,73.88,91.43,64.77,90.44,63.03
782561,0,80,32,119.72,116.37,121.94,111.85,113.2,105.98,21,0,27478,107.1213,91.07587,112.1803,99.82166,129.82,128.38,108.06,102.63,123.85,122.46,121.34,115.96,122.09,116.06,109.79,92.64
783462,1,55,24,135.55,130.24,113.81,99.12,111.75,101.18,21,0,21950,123.6347,118.6694,117.2322,113.1758,135.98,129.22,121.89,113.85,132.41,127.13,126.49,118.79,139.66,136.49,121.76,120.31
784565,0,70,26,125.71,121.69,116.67,102.27,107.87,97.16,21,0,26192,112.59,101.46,118.09,114.33,106.99,89.72,93.9,80.7,110.7,95.21,122.25,112.78,116.01,105.29,115.81,111.14
786569,0,40,34,96.55,86.89,116.55,106.42,110.3,102.82,9,10,3931,108.49,93.18,104.66,85.19,116.99,111.14,108.06,102.63,109.84,101.88,106.58,92.07,108.03,93.35,106.88,86.49
788674,0,100,35,109.04,103.95,99.44,88.18,115.12,108.23,11,8,9729,111.9881,98.36151,118.503,108.744,138.72,136.87,84.63,69.1,109.45,101.18,111.26,100.37,114.56,104.84,115.67,105.21
788876,0,90,31,92.5,81.15,103.95,93.03,112.31,105.02,16,3,15973.5,118.5,109.83,115.96,105.4,118.45,113.24,93.9,84.01,102.22,89.74,105.48,90.15,110.71,98.19,117.95,109.69
789373,1,85,28,125.71,121.69,128.43,114.08,129.71,116.11,20,0,12875,116.625,108.7447,112.1385,106.3514,138.72,131.89,126.18,118.14,140.86,138,134.21,128.67,140.88,138.13,114.84,109.03
792564,0,90,31,102.93,96.04,116.76,106.79,113.2,105.98,16,3,14157.5,111.47,97.19,113.53,102.12,112.49,104.68,112.89,107.32,112.6,106.9,112.96,103.09,114.9,105.39,112.9,99.2
792766,1,-95,32,99.4,89.95,104.41,93.48,100.27,90.56,16,3,21861,119.15,111.01,119.69,110.73,114.08,107.25,112.89,107.32,105.01,94,105.13,89.63,115,105.52,120.57,114.12
792867,1,-55,37,95.13,84.96,123.99,113.76,112.45,105.12,14,5,7505,118.4675,109.7582,122.7741,114.5042,112.27,104.04,112.89,107.32,112.2,106.13,116.28,108.2,122.73,116.68,121.94,116.46
793465,1,80,25,115.73,109.65,130.22,115.64,124.78,112.77,17,2,14870,128.4279,124.2361,110.309,103.1228,125.64,116.46,104.06,94.33,126.37,118.34,127.47,120.58,134.01,129.94,120.55,118.42
800941,1,0,30,125.71,125.19,128.57,117.95,125.71,116.89,17,2,15600,110.484,95.89276,115.1827,104.5145,129.82,128.38,112.89,107.32,133.19,134.56,133.89,131.8,133.56,130.35,113.22,99.97
802844,0,100,25,116.13,110.97,123.75,109.92,108.94,98.51,10,9,10975,90.92554,71.70358,101.2207,84.8568,112.27,97.87,108.06,98.44,115.37,103.43,114.47,101.46,104.63,86.55,96.61,73.47
803240,1,60,22,116.13,110.97,110.55,95.91,114.12,103.84,13,6,11570,134.8629,129.8786,110.8964,104.5398,140.59,134.24,108.06,98.44,122.73,113.25,115.28,102.51,133.91,129.76,123.98,123.89
804646,0,100,32,125.71,125.19,103.73,92.71,115.22,108.32,18,1,12389,105.2247,88.11401,106.9235,89.55383,114.52,107.94,104.06,97.6,113.95,109.33,115.21,106.56,110.74,98.28,106.29,85.59
809252,0,90,27,115.73,109.65,136.1,118.05,126.63,114.29,18,1,10361,112.3585,101.2249,110.5163,103.5179,111.11,96.12,108.06,98.44,125.64,117.03,130.76,125.17,125.58,119.29,111.69,102.55
810439,1,75,29,101.01,89.99,117.58,103.01,135.02,119.3,24,0,17495,124.9758,120.3764,119.3642,116.0352,140.59,134.24,112.89,103.57,129.21,121.11,124.38,115.85,138.06,134.46,123.38,122.94
810843,1,70,34,116.13,113.29,120.2,110.35,127.66,118.46,9,10,3730,124.8344,118.5382,123.6488,116.1771,109.05,98.75,112.89,107.32,121.18,119.61,130.38,127.84,134.07,130.68,125.88,122.42
812746,1,80,22,121.82,116.16,110.53,95.87,113.25,102.87,11,8,3860,90.25671,70.76104,94.57166,72.34254,105.28,87.33,112.89,103.57,114.15,100.9,110.58,95.44,101.35,81.1,93.45,68.15
814548,0,100,31,116.13,113.29,100.69,89.26,99.86,89.78,18,1,10905,115.2644,104.4467,112.885,100.9861,94.92,78.35,121.89,117.24,105.73,95.1,107.06,92.89,110.88,98.57,114.67,102.69
814649,1,70,29,111.46,104.6,110.3,95.66,109.18,98.76,19,0,16590,90.26,70.79,114.55,109.57,119.66,108.52,108.06,98.44,112.73,98.8,112.67,98.54,106.86,90.21,102.5,83.66
815247,1,55,26,120.32,114.48,122.94,109.04,116.57,106.52,23,0,21510,126.995,122.9737,124.1231,122.6985,80.95,54.1,126.18,118.14,114.92,102.32,128.42,122.26,129.35,124.47,127.04,127.38
816653,0,70,23,115.73,109.65,103.56,89,102.48,90.98,21,0,34024,126.42,122.2,115.23,110.6,119.91,108.63,108.06,98.44,110.23,94.51,109.57,93.62,120.93,113.37,122.29,120.79
818455,1,80,32,118.7,114.88,108.37,97.69,112.65,105.39,24,0,18260,133.4353,126.9918,145.2744,145.8252,124.27,120.69,117.39,112.66,119.42,117.49,128.91,126.53,151.05,150.5,142.83,143.93
818859,1,-75,34,76.42,56.48,103.45,92.4,104.95,96.24,10,9,6785,115.6984,105.2181,122.8073,114.6078,115.83,109.72,100.43,93.3,97.27,81.09,99.85,81.32,108.58,94.66,120.35,113.85
820745,1,90,32,99.41,89.97,107.69,96.85,101.5,92.07,14,5,10430,129.1732,123.4037,114.0458,102.7435,105.28,93.58,108.06,102.63,102.48,90.14,104.82,89.07,114.83,105.29,122.96,118.06
822244,0,100,27,92.5,78.94,101.14,87.17,101.27,89.53,8,11,4375,99.10941,81.63425,97.91495,78.11943,102.91,83.82,91.07,76.81,94.36,70.35,95.76,71,92.92,68.18,98.79,77.08
825048,0,10,34,119.72,116.37,107.9,97.11,113.97,106.76,21,0,23288,114.3253,102.7859,117.0847,106.7696,105.28,93.58,121.89,117.24,115.33,111.89,117.82,110.8,120.35,113.75,116.43,106.25
825553,1,-40,28,114.48,108.85,112.66,98.01,111.04,100.47,22,0,20070,119.0665,112.4007,123.1966,121.1317,121.22,110.48,126.18,118.14,121.14,111.74,118.94,108.7,131.11,126.37,122.63,121.38
825654,0,100,31,90.52,77.84,124.56,114.23,108.14,100.28,11,8,5230,102.532,84.73476,110.611,96.92773,114.52,107.94,117.39,112.66,111.79,105.28,108.59,95.31,109.41,96.13,106.87,86.48
826353,0,75,30,135.55,134.81,124.33,113.94,100.06,90.34,21,0,29309,126.73,120.79,126.37,121.27,116.41,110.4,108.06,102.63,120.76,118.97,129.45,127.3,134.61,132.08,127.94,125.42
826454,0,100,26,102.89,93.36,120.38,106.42,116.22,106.27,21,0,22100,119.0828,112.432,137.5248,145.0916,114.52,101.27,117.39,108.26,116.04,104.62,125.69,117.9,133.12,128.78,129.67,131.66
827052,0,80,29,101.99,91.88,128.43,114.12,114.61,104.32,19,0,33989,122.2201,117.325,118.6673,115.1222,144.47,136.71,112.89,103.57,126.85,119.34,119.97,110.1,134.55,131.01,121.77,120.32
828862,0,85,29,135.55,130.24,110.66,96.11,104.13,92.69,21,0,23798,124.5469,119.7683,122.3657,119.7647,121.22,110.48,108.06,98.44,118.83,108.83,124.27,115.55,130.77,126.11,124.69,124.64
832651,1,85,25,102.56,92.91,107,92.38,115.57,105.58,20,0,31905.5,127.9761,123.7623,125.0357,124.2056,113.4,99.57,112.89,103.57,110.8,95.44,114.55,101.61,126.59,120.79,127.86,129.48
833148,1,95,27,95.73,83.54,114.71,100.22,112.38,101.76,16,3,22254,117.72,110.56,121.42,118.89,110.2,94.68,112.89,103.57,109.19,93.15,112.1,97.74,118.78,110.18,120.78,118.83
833249,0,100,27,121.82,116.16,111.45,96.82,118.12,107.74,17,2,24121,106.43,91.86,109.63,101.72,107.48,90.62,108.06,98.44,114.91,102.32,118.84,108.48,113.08,100.96,108.32,94.72
835657,0,90,32,107.51,101.54,107.62,96.79,104.82,96.09,16,3,17488,97.46078,78.4646,109.7278,94.90015,102.91,90.05,96.99,88.33,101.89,89.29,107.12,92.94,99.96,79.98,103.7,81.22
837560,1,65,30,102.77,95.94,115.48,105.48,122.95,115.03,12,7,7314.5,111.3,97.07,121.77,113.35,98.27,83.46,96.99,88.33,106.56,96.67,119.65,113.3,113.39,102.91,117.16,108.14
837964,0,90,35,115.73,112.28,112.37,102.17,115.57,108.87,7,12,3460,116.9375,107.2732,113.5342,102.1229,106.57,95.29,126.18,122.75,117.73,115.5,117.31,109.91,121.71,115.7,115.65,105.18
841349,0,60,27,102.18,92.27,109.65,95.27,98.37,86.79,21,0,13650,119.13,112.5692,113.8779,108.6063,111.11,96.12,121.89,113.85,108.48,91.97,105.24,86.58,115.02,104.08,117.12,113.45
843151,1,50,29,109.04,101.69,102.73,88.46,102.37,90.82,21,0,18269,123.7801,118.8369,128.0781,129.6007,110.12,94.38,112.89,103.57,106.76,89.25,111.32,96.64,122.6,115.19,127.31,127.95
844961,0,100,33,109.96,105.25,106.99,96.15,100.88,91.36,15,4,7260,106.207,89.62785,118.0032,107.969,97.15,81.57,100.43,93.3,100.85,87.34,109.22,96.52,105.53,89.07,112.4,98.3
845458,0,100,31,112,108.22,110.59,100.15,109.37,101.61,18,1,11815,112.4593,99.04655,117.3981,107.2379,100.29,86.51,117.39,112.66,110.2,102.32,114.18,105.11,115.02,105.54,115.4,104.45
849264,0,100,32,102.93,96.04,107.45,96.67,94.69,84.08,9,10,5540,130.739,124.9014,110.9394,97.60052,100.29,86.51,96.99,88.33,97.59,81.59,102.54,85.49,110.54,97.85,122.32,116.94
849971,1,55,25,95.73,83.54,100.12,86.29,111.15,100.65,23,0,21970,120.19,114.06,123.85,122.21,108.16,91.42,100.43,89.14,100.87,79.84,107.57,90.09,113.79,102.24,123.35,122.76
852455,0,95,29,112.39,109.02,125.08,114.79,120.9,113.36,19,0,10320,117.6974,108.5399,121.5183,112.9753,121.22,117.3,126.18,122.75,128.63,129.04,127.11,123.67,135.43,132.35,120.79,114.51
856463,0,90,33,99.91,90.81,104.34,93.36,104.78,96.04,20,0,19980,111.2648,97.00151,106.4888,88.69051,94.92,78.35,117.39,112.66,102.28,89.88,102.4,85.2,104.19,87.01,109.09,90.92
856766,0,80,33,104.57,98.31,118.72,108.66,112.38,105.08,10,9,3370,96.26,76.99,99.33,75.94,113.3,105.78,108.06,102.63,112.27,106.23,109.02,96,103.55,86.05,98.17,72.07
856968,1,35,31,125.71,125.19,119.16,109.14,115.73,108.96,23,0,16520,134.7799,128.0905,140.6941,139.7686,140.59,137.66,144.5,140.86,138.88,142.08,135.9,133.9,153.36,153.36,140.81,141.52
857263,1,-100,22,92.36,78.81,118,103.51,92.73,80.34,8,11,6450,105.38,90.24,92.04,68.58,100.57,81.06,93.9,80.7,96.34,73.77,96.25,71.85,94.01,70.47,98.98,77.36
859671,0,90,31,101.51,93.32,99.16,87.91,93.16,82.29,19,0,14450,114.49,103.03,122.06,113.57,109.07,98.82,130.38,127.41,105.65,94.93,102.49,85.42,114.56,104.84,119.48,111.98
861456,0,90,32,107.69,101.58,106.99,96.15,120.36,112.89,7,12,4167,113.48,101.12,113.38,101.84,112.5,104.7,100.43,93.3,109.67,101.65,113.88,104.46,113.27,102.66,113.88,101.23
865363,1,70,24,99.24,87.24,128.45,114.24,117.18,107.02,20,0,13166,112.59,101.46,111,104.75,113.13,99.31,108.06,98.44,114.66,102.01,116.85,105.28,116.21,105.78,112.12,103.21
867468,1,80,23,110.13,102.94,109.44,95.05,109.37,99.02,9,10,4580,97.31197,79.67491,97.61468,77.77473,117.2,104.97,108.06,98.44,111.53,96.84,106.09,87.88,102.61,83.16,97.73,75.63
869472,0,80,23,125.71,121.69,115.91,101.54,119.58,108.76,20,0,15630,110.02,97.08901,118.4332,114.7774,118.67,106.9,144.5,136.46,133.7,129.41,127.09,119.59,134.48,130.91,114.76,108.69
870861,1,80,31,108.04,102.23,118.71,108.64,108.4,100.49,12,7,6360,120.5173,113.054,121.3197,112.628,121.22,117.3,121.89,117.24,118.36,116.33,117.06,109.43,128.29,124.33,122.4,117.1
871762,1,70,28,121.82,116.16,111.55,96.89,104.82,93.62,18,1,14110.5,127.6141,123.5624,124.8534,123.9108,102.91,83.82,130.38,123.73,116.05,104.65,119.67,109.66,130.99,126.34,127.65,128.64
871964,1,60,30,93.97,83.26,119.07,109.05,105.15,96.41,23,0,33195,150.71,136.12,142.8,144.63,103.81,91.31,117.39,112.66,107.28,97.91,118.82,112.11,149.32,147.48,153.95,153.95
872158,0,100,27,101.57,91.25,125.55,111.52,123.22,111.9,21,0,20764,120.59,114.68,122.88,120.46,122.48,112.31,121.89,113.85,124.71,115.93,124.47,115.95,134.28,130.57,123.1,122.49
872562,0,55,31,97.92,88.08,131.62,119.94,102.64,93.35,19,0,13220,118.416,109.6631,123.8497,116.9001,94.92,78.35,108.06,102.63,106.21,95.98,116.96,109.18,118.04,110.16,122.63,117.39
872764,0,55,27,107.51,99.02,111.57,96.9,111.68,101.11,17,2,13560,116.18,108.15,117.52,113.51,123.85,113.54,100.43,89.14,,,113.81,100.34,,,117.5,114.09
873968,0,95,23,118.7,112.44,124.56,110.46,126.63,114.29,21,0,16250,111.8254,100.1644,135.6653,140.0933,111.11,96.12,112.89,103.57,124.23,115.62,138.07,133.32,135.51,131.85,125.3,125.2
877168,0,90,35,108.29,102.47,101.38,90.08,114.23,107.05,14,5,6396,109.72,94.86,119.72,110.74,104.88,93.04,126.18,122.75,111.69,105.21,111.86,101.36,116.32,107.39,115.27,103.91
877269,0,95,23,94.31,81.77,114.42,99.91,105.81,94.78,15,4,29570,103.58,87.74,101.94,86.19,111.91,97.53,93.9,80.7,102.01,81.9,102.81,82.67,99.44,78.43,102.8,84.2
878776,1,75,25,125.71,121.69,116.34,101.78,118.28,107.86,20,0,24550,129.4519,125.1124,123.015,120.6382,149.88,139.3,121.89,113.85,135.89,132.13,128.32,121.83,153.18,152.42,127.65,128.64
878877,1,95,28,95.17,82.71,105.83,91.11,111.54,101.01,19,0,30091,126.5767,122.2742,132.6469,134.0624,118.67,106.9,84.63,66.49,100.96,79.9,112.5,98.31,121.55,114.13,132.19,133.18
880157,1,-10,31,104.53,98.19,122.15,112.19,112.09,104.74,16,3,12210,124.4665,118.1972,123.1615,115.2245,137.25,136.19,121.89,117.24,125.67,125.17,119.12,112.69,137.53,133.96,125.31,121.62
882161,0,100,29,112,108.22,107.04,96.21,119.7,112.33,7,12,5920,114.157,102.5672,109.4431,94.3036,100.29,86.51,121.89,117.24,113.48,108.16,113.81,104.24,115.02,105.54,112.12,97.7
884064,0,65,35,104.53,98.19,108.09,97.38,106.66,98.5,21,0,37918,126.5796,120.4796,119.8196,110.8978,109.05,98.75,100.43,93.3,104.22,93.19,110.15,98.4,117.66,109.79,124.27,120.68
885975,0,-80,28,120.32,114.48,127.03,113.11,107.24,96.4,20,0,21574,124.94,120.31,120.14,117.44,108.59,92.31,80.79,60.09,108.63,92.29,124.96,116.98,120.85,113.01,123.73,123.36
886674,1,50,22,115.73,109.65,120.88,106.93,136.02,120.21,23,0,34739,132.6527,128.5668,123.8137,122.0294,94.92,72.46,100.43,89.14,115.13,102.82,134.34,128.93,131.88,127.57,129.62,131.6
887373,0,80,35,112.39,109.02,128.45,117.8,117.28,110.62,15,4,21154,129.62,123.76,117.03,106.7,124.18,120.55,112.89,107.32,124.88,123.7,125.09,120.79,135.4,132.34,124.5,120.74
888678,1,-40,29,119.72,116.37,116.23,106.14,97.88,88,23,0,41393,135.7456,128.7075,128.6579,124.7169,137.25,136.19,117.39,112.66,122.44,120.5,119.38,112.99,141.32,139.59,134.15,133.21
889579,1,-60,33,102.25,94.96,110.71,100.3,119.39,112.21,10,9,3899.5,122.97,116.31,123.75,116.57,120.18,116.16,108.06,102.63,113.36,108.02,116.98,109.24,126.24,121.15,124.56,120.78
891667,1,100,26,98.57,86.78,107.8,93.26,94.96,82.83,20,0,33865,109.1613,95.97207,113.7421,108.4044,104.06,85.5,96.99,85.26,97.59,75.23,102.29,81.92,102.62,83.19,111.71,102.6
894067,1,-20,34,95.03,84.67,130.49,119.61,117.18,110.49,11,8,5160,122.6249,116.0869,108.3378,92.17383,133.26,131.33,121.89,117.24,125.67,125.17,114.94,106.26,129.23,125.22,116.05,105.75
894673,0,100,28,108.89,103.34,118.77,108.73,106.37,98.1,18,1,20043,117.75,108.68,109.89,95.28,104.79,92.93,126.18,122.75,114.43,110.09,111.98,101.56,117.97,110.14,114.36,102.21
894774,1,70,27,102.09,92.22,131.62,116.31,109.9,99.42,19,0,9590,135.7891,130.2957,140.8151,146.5971,145.54,137.14,117.39,108.26,128.9,120.73,128.72,122.56,153.36,153.36,141.5,146.35
896778,0,100,32,135.55,134.81,108.63,97.96,111.89,104.52,14,5,9219,113.84,102.01,119.28,110.04,110.33,100.95,126.18,122.75,123.84,122.43,125.11,120.93,128.66,124.56,117.2,108.21
896879,1,95,30,118.8,115.08,107.34,96.58,122.4,114.67,20,0,18253.5,112.97,100.07,104.93,85.63,110.91,101.68,112.89,107.32,116.34,113.35,115.92,107.7,114.91,105.44,109.19,91.08
898176,1,-5,33,122.66,120.31,118.59,108.48,134.18,121.54,14,5,6945,110.6268,96.05547,125.9386,120.3815,121.22,117.3,108.06,102.63,127.86,128.44,135.91,133.92,134.15,130.88,119.49,111.98
899885,0,-40,26,98.02,85.81,130.44,115.87,113.75,103.49,20,0,19217.5,126.67,122.44,120.11,117.39,121.9,111.37,117.39,108.26,119.47,109.74,119.28,109.24,131.23,126.56,124.62,124.58
901038,1,100,30,98.02,88.2,143.94,122.65,115.12,108.23,15,4,8030,108.9036,93.67242,105.5723,86.79604,128.25,126.24,108.06,102.63,123.99,122.62,119.44,113.12,120.13,113.32,107.42,87.39
901139,0,80,28,114.48,108.85,122.87,108.94,113.5,103.23,18,1,15397.5,112.21,101.06,117.01,112.78,126.83,118.08,126.18,118.14,127.35,119.74,121.99,112.46,129.9,124.85,115.11,109.52
901442,0,80,29,121.82,118.72,108.13,97.44,118.42,111.49,18,1,14451,125.1485,118.8831,123.1737,115.3004,111.11,102.2,108.06,102.63,114.99,111.39,123.73,118.41,128.24,124.26,125.61,122.3
902242,0,90,36,125.07,122.27,117.96,107.75,107.98,100.05,22,0,28635,123.3236,116.6231,121.7991,113.4018,114.52,107.94,108.06,102.63,116.78,114.03,124.35,119.28,128.04,124.24,123.74,119.4
904044,0,100,35,120.32,117.41,111.43,101.08,111.24,103.98,13,6,12385,112.31,98.84,116.3,105.93,110.33,100.96,96.99,88.33,110.43,102.71,118.01,111.09,114.59,104.97,114.81,103.11
905147,0,80,36,125.07,122.27,114.09,103.86,107.48,99.5,21,0,31189,128.0415,122.1423,116.1135,105.5709,124.27,120.69,108.06,102.63,118.59,116.57,119.54,113.18,129.35,125.4,123.36,118.73
907656,0,55,32,135.55,134.81,130.15,119.16,114.97,108,11,8,4080,111.3878,97.10982,112.2165,99.90405,115.83,109.72,117.39,112.66,130.9,132.06,132.96,130.23,130.27,126.56,112.12,97.7
908860,1,-65,28,102.09,92.22,115.29,100.92,114.97,104.75,22,0,24799.5,135.9465,130.3199,130.8818,132.7445,114.52,101.27,144.5,136.46,123.37,114.26,119.77,109.81,143.96,141.92,134.8,138.82
910241,1,80,30,102.89,96.01,104.63,93.67,92.08,80.64,21,0,22149,119.07,110.78,118.14,108.17,103.24,90.66,117.39,112.66,101.98,89.36,103.08,86.54,111.87,100.42,119.75,112.4
910443,0,65,28,125.71,121.69,138.82,118.53,121.83,110.82,21,0,17020,122.4565,117.7603,122.991,120.5435,133.26,125.28,117.39,108.26,136.89,133.98,139.05,135.56,148.42,146.2,123.93,123.65
911849,0,80,34,115.73,112.28,93.43,82.21,116.34,109.48,18,1,27003.5,121.2175,113.9512,123.6109,116.1424,111.11,102.2,112.89,107.32,110.17,102.29,114.08,104.92,122.22,116.18,123.59,119.19
912447,1,75,27,87.2,71.57,112.37,97.75,108.25,97.63,12,7,5870,109.4165,96.35956,112.2666,106.6274,114.52,101.27,93.9,80.7,101.05,80.14,103.95,84.43,104.7,86.63,111.02,101.13
917255,1,85,33,104.53,98.19,122.35,112.35,119.97,112.55,19,0,19360,134.86,128.12,119.67,110.68,115.01,108.6,117.39,112.66,118.71,116.71,121.1,115.63,134.12,130.71,128.53,126.48
917558,0,100,35,108.04,102.23,113.58,103.38,97.68,87.82,15,4,14629,113.5625,101.2723,114.2385,103.0628,124.27,120.69,126.18,122.75,115.61,112.43,108.49,95.1,118.82,111.5,114.42,102.38
919966,0,-100,33,109.4,104.28,100.23,88.83,108.25,100.38,12,7,24119,107.0049,90.90369,105.0853,85.92419,137.25,136.19,96.99,88.33,111.03,103.57,104.89,89.18,108.41,94.19,106.26,85.53
922854,1,90,29,97.63,87.69,125.47,115.24,122.08,114.36,10,9,3875,109.3368,94.50211,115.0248,104.2956,137.25,136.19,104.06,97.6,121.39,119.73,118.49,111.69,122.48,116.42,112.56,98.47
923755,0,-70,30,95.03,84.67,118.69,108.58,116.43,109.61,19,0,9660,119.1287,110.8877,112.1132,99.65877,122.72,119.1,117.39,112.66,115.71,112.65,111.33,100.48,120.52,113.98,116.26,106.04
926862,1,45,27,93.16,79.75,108.91,94.45,125.71,113.48,19,0,28800,120.0296,113.8831,121.5768,119.1002,82.08,56.69,126.18,118.14,106.41,88.79,114.18,101.03,117.9,108.52,122.26,120.77
927359,1,100,25,118.7,112.44,122.83,108.85,107.28,96.48,20,0,17143,113.4772,103.2514,110.2059,102.8285,126.95,118.18,126.18,118.14,126.66,119.11,117.96,107.26,126.62,120.89,112.14,103.33
929464,0,100,29,116.13,113.29,104.11,93.12,115.04,108.08,8,11,2815,109.1919,94.21383,120.5101,111.8317,90.59,71.99,108.06,102.63,105.83,95.32,116.8,109,111.55,99.62,115.36,104.28
930449,0,100,22,103.25,94.08,117.82,103.17,110.63,99.96,15,4,6960,114.29,104.57,111.21,105.12,117.57,105.46,96.99,85.26,109.26,93.22,111.64,97.02,112.33,99.79,113.14,105.35
932554,1,70,28,116.13,110.97,108.73,94.22,108.31,97.67,19,0,16240,124.69,119.96,116,111.47,110.06,94.31,117.39,108.26,113.37,99.53,114.09,100.88,123.44,116.46,121.68,120.17
933253,0,80,30,122.66,120.31,138.87,121.82,120.07,112.66,21,0,15600,124.1825,117.8469,121.8092,113.4047,138.72,136.87,121.89,117.24,138.16,141.29,136.65,135.92,151.06,150.59,124.1,120.32
937160,1,100,30,99.71,90.6,116.67,106.75,142.11,123.56,17,2,18719,107.08,90.99,118.74,109.26,114.5,107.86,96.99,88.33,115.69,112.52,125.85,121.92,118.24,110.24,113.32,100.16
942658,1,100,29,113.72,110.21,143.94,122.65,135.02,122.31,22,0,25045,122.0112,115.1647,123.8913,117.0237,140.59,137.66,126.18,122.75,144.58,147.39,142.21,141.05,153.36,153.36,124,120.22
943862,1,95,27,97.65,85.4,123.42,109.56,119.39,108.67,13,6,5090,126.1751,122.0801,120.4706,117.8291,150.84,141.73,104.06,94.33,124.93,116.2,118.81,108.39,135.43,131.77,124.5,124.5
947668,0,80,30,118.7,114.88,106.84,96.02,108.82,101.09,23,0,22350,126.9972,121.1905,122.7445,114.4066,113.4,105.92,117.39,112.66,114.46,110.2,117.24,109.85,128.7,124.63,126.7,123.06
951457,0,60,33,125.71,125.19,128.44,117.75,114.2,107.05,13,6,16353,110.79,96.28,111.56,98.9,114.03,106.99,91.07,80.14,116.74,113.92,127.12,123.68,117.34,109.31,111.39,96.17
952863,0,75,23,135.55,130.24,119.16,104.95,99.32,87.72,19,0,21520,119.1184,112.4827,106.503,95.35282,106.57,89.14,121.89,113.85,119.86,110.21,118.67,108.19,121.36,113.98,113.17,105.46
953764,0,100,32,95.13,84.96,124.95,114.74,122.76,114.87,9,10,2850,106.1615,89.52384,111.6124,98.94682,152.77,144.44,100.43,93.3,125.24,124.27,116.34,108.24,122.94,117.02,109.1,90.93
955465,1,70,27,112.39,106.06,124.87,110.89,120.07,109.1,8,11,4755,108.5013,95.28029,103.231,88.71889,121.22,110.48,100.43,89.14,118.59,108.5,118.68,108.2,114.1,102.73,106.07,89.95
957974,0,95,28,118.7,112.44,124.2,110.27,108.14,97.5,16,3,7995,109.54,96.54,116.37,112.05,112.02,97.67,100.43,89.14,114.07,100.8,121.58,112.22,116.68,106.7,113.37,105.77
958976,1,85,29,92.5,78.94,103.29,88.75,107.92,97.25,14,5,25655.5,114.49,105.05,119.56,116.51,108.47,92.04,108.06,98.44,101.98,81.87,104.99,86.07,110.38,96.15,117.77,114.4
959574,0,65,28,103.28,94.1,104.85,90.09,100.12,88.46,16,3,12245,131.34,127.26,126.33,126.73,125.83,116.81,93.9,80.7,104.06,85.14,108.84,92.21,123.09,115.94,130.56,132.27
962058,1,75,26,108.93,101.12,116.67,102.26,116.01,106.07,10,9,5485,104.0624,88.38614,99.82428,82.35195,118.67,106.9,96.99,85.26,112.35,98.12,110.97,96.18,106.34,89.26,102.07,82.96
965367,1,100,32,117.32,114,119.17,109.17,97.48,87.58,15,4,11469,121.1627,113.8722,112.5249,100.5589,133.26,131.33,100.43,93.3,115.03,111.42,112.97,103.16,120.93,114.65,117.49,108.85
965771,1,70,32,116.13,113.29,100.79,89.33,106,97.64,10,9,4810.5,89.99,69.8,103.37,83.46,110.45,101.1,96.99,88.33,104.8,93.74,106.05,91.08,97.81,76.75,97.21,70.16
966975,1,40,23,112.39,106.06,113.18,98.63,107.12,96.31,14,5,10510,97.95284,80.32631,98.60051,79.49722,122.72,112.44,108.06,98.44,114.07,100.79,107.68,90.33,105.1,87.31,98.59,76.84
969476,1,70,32,122.66,120.31,109.27,98.82,106.32,98.07,19,0,30669,105.3674,88.33678,104.2118,84.4967,131.64,129.86,112.89,107.32,120.01,118.17,111.43,100.58,114.3,104.52,104.87,83.37
